location,geom,latitude,longitude
"(30.0176145149596, -90.0505784395132)",,30.01761451,-90.05057844
"(29.9313770619632, -90.0883603169787)",,29.93137706,-90.08836032
"(30.041465416654, -89.982600198372)",,30.04146542,-89.9826002
"(29.9406780305203, -90.0900236849115)",,29.94067803,-90.09002368
"(29.9187874199081, -89.9539112424006)",,29.91878742,-89.95391124
"(29.9333809091022, -90.08957916364)",,29.93338091,-90.08957916
"(29.9259073503022, -90.1012156323013)",,29.92590735,-90.10121563
"(29.9280159850308, -90.0200904483593)",,29.92801599,-90.02009045
"(30.0040303694941, -90.0356608186505)",,30.00403037,-90.03566082
"(29.9765879585374, -90.1104538995776)",,29.97658796,-90.1104539
"(29.934853236378, -90.1266501225027)",,29.93485324,-90.12665012
"(29.9614083297175, -90.1174247691367)",,29.96140833,-90.11742477
"(29.9883085125716, -90.1094336451339)",,29.98830851,-90.10943365
"(29.9378503771584, -90.0900683229474)",,29.93785038,-90.09006832
"(29.9356510054212, -90.0719541928834)",,29.93565101,-90.07195419
"(30.0474361303729, -89.9756846876243)",,30.04743613,-89.97568469
"(29.9765848446282, -90.0867718387775)",,29.97658484,-90.08677184
"(29.9705953823958, -90.0316825800721)",,29.97059538,-90.03168258
"(30.0250664447727, -90.0161655910805)",,30.02506644,-90.01616559
"(29.9274199071747, -90.0893940082764)",,29.92741991,-90.08939401
"(29.9250698428845, -90.0856983972538)",,29.92506984,-90.0856984
"(29.975663742141, -90.1033323754478)",,29.97566374,-90.10333238
"(29.9648222234103, -90.0840442924862)",,29.96482222,-90.08404429
"(29.9682025799458, -90.0794697845215)",,29.96820258,-90.07946978
"(30.0135674813731, -90.1079554691217)",,30.01356748,-90.10795547
"(29.9744735200547, -90.0624678645566)",,29.97447352,-90.06246786
"(29.9875356518966, -90.0482088175778)",,29.98753565,-90.04820882
"(29.9292739766351, -90.1323537653119)",,29.92927398,-90.13235377
"(30.0430131299762, -89.9871748266829)",,30.04301313,-89.98717483
"(30.0236299764811, -90.0505766233331)",,30.02362998,-90.05057662
"(30.0237489857501, -90.0585642649083)",,30.02374899,-90.05856426
"(29.9457444426409, -90.1115333535049)",,29.94574444,-90.11153335
"(29.9379550331007, -90.1055996991079)",,29.93795503,-90.1055997
"(30.0221369142292, -89.9289785153888)",,30.02213691,-89.92897852
"(29.9270317046349, -90.0007952900897)",,29.9270317,-90.00079529
"(29.9450092496425, -90.123353580675)",,29.94500925,-90.12335358
"(30.0201049209367, -90.0534511013616)",,30.02010492,-90.0534511
"(29.9479562792201, -90.0453933663159)",,29.94795628,-90.04539337
"(29.965277149341, -90.0073253790631)",,29.96527715,-90.00732538
"(29.9429250797396, -90.0768361419354)",,29.94292508,-90.07683614
"(29.9418761769568, -90.1260808982364)",,29.94187618,-90.1260809
"(29.9077497547922, -89.9988880733886)",,29.90774975,-89.99888807
"(29.9774357138973, -90.1050948526176)",,29.97743571,-90.10509485
"(29.9298897196741, -90.017215763065)",,29.92988972,-90.01721576
"(29.9193704143805, -90.0972740228199)",,29.91937041,-90.09727402
"(30.0400860043131, -89.9295595741117)",,30.040086,-89.92955957
"(30.0361908435022, -90.0054558342817)",,30.03619084,-90.00545583
"(29.96802746219, -90.1140235810273)",,29.96802746,-90.11402358
"(30.0109952590854, -90.0179036735044)",,30.01099526,-90.01790367
"(29.9975937381898, -90.1205988148194)",,29.99759374,-90.12059881
"(29.9697749387648, -90.1227069389837)",,29.96977494,-90.12270694
"(30.0105799609988, -90.1064672962177)",,30.01057996,-90.1064673
"(29.9668930480635, -90.0716585193573)",,29.96689305,-90.07165852
"(29.9340463045764, -90.0217523796114)",,29.9340463,-90.02175238
"(29.9692344588827, -90.016300040433)",,29.96923446,-90.01630004
"(29.9519962916265, -90.1304251251794)",,29.95199629,-90.13042513
"(30.0409652396066, -89.9883444062062)",,30.04096524,-89.98834441
"(30.0380305120346, -89.9542092391416)",,30.03803051,-89.95420924
"(29.9249501683377, -90.0871527767822)",,29.92495017,-90.08715278
"(29.9558186436411, -90.1255634266737)",,29.95581864,-90.12556343
"(29.9078063943756, -90.0004229426875)",,29.90780639,-90.00042294
"(29.9550594245059, -90.1090831497089)",,29.95505942,-90.10908315
"(29.9628177855764, -90.1155139390853)",,29.96281779,-90.11551394
"(29.9255671706767, -90.0043261526727)",,29.92556717,-90.00432615
"(30.0224144431875, -89.9834768434511)",,30.02241444,-89.98347684
"(29.9826315670493, -90.0369914321122)",,29.98263157,-90.03699143
"(30.0309369702031, -90.0146563230158)",,30.03093697,-90.01465632
"(29.9961188184159, -90.0598902006352)",,29.99611882,-90.0598902
"(29.9219571779255, -90.033477657973)",,29.92195718,-90.03347766
"(29.9356257326891, -90.0842089913254)",,29.93562573,-90.08420899
"(29.9868185923362, -90.0543745901462)",,29.98681859,-90.05437459
"(30.0150654636171, -90.1073084877666)",,30.01506546,-90.10730849
"(30.0004134218293, -90.1040803674962)",,30.00041342,-90.10408037
"(29.9373753377253, -90.0937812715359)",,29.93737534,-90.09378127
"(29.9755743470055, -90.0415669138211)",,29.97557435,-90.04156691
"(30.0174584907445, -90.1060088561821)",,30.01745849,-90.10600886
"(29.9217140807751, -90.0267777383884)",,29.92171408,-90.02677774
"(30.0052055276841, -90.0698299524581)",,30.00520553,-90.06982995
"(30.0009323676434, -90.1059062878697)",,30.00093237,-90.10590629
"(29.9761312710697, -90.0990610472923)",,29.97613127,-90.09906105
"(29.971860879809, -90.1057676277088)",,29.97186088,-90.10576763
"(30.0214715498342, -90.0055640009028)",,30.02147155,-90.005564
"(30.0170194091785, -90.1040224039738)",,30.01701941,-90.1040224
"(29.9249519627979, -90.1122668801744)",,29.92495196,-90.11226688
"(29.9818200554634, -90.050026788191)",,29.98182006,-90.05002679
"(30.0141625651907, -90.1182128616366)",,30.01416257,-90.11821286
"(29.9692435482165, -90.0024267769233)",,29.96924355,-90.00242678
"(29.9439044676823, -90.1238708249748)",,29.94390447,-90.12387082
"(30.0039966614637, -90.0399762789787)",,30.00399666,-90.03997628
"(29.9229853985227, -90.0042995278742)",,29.9229854,-90.00429953
"(30.0120526635072, -90.0006200899146)",,30.01205266,-90.00062009
"(29.9409622166123, -90.1010271013141)",,29.94096222,-90.1010271
"(30.0013735449046, -90.1185459802851)",,30.00137354,-90.11854598
"(30.0521173362893, -89.9735753367153)",,30.05211734,-89.97357534
"(29.9517754337168, -90.090548385128)",,29.95177543,-90.09054839
"(29.9552256979751, -90.109873424471)",,29.9552257,-90.10987342
"(30.0002158907485, -90.1206440686346)",,30.00021589,-90.12064407
"(29.9358775594579, -90.1137702327361)",,29.93587756,-90.11377023
"(29.9697830698652, -90.0444765839022)",,29.96978307,-90.04447658
"(29.9457148723973, -90.1093142502737)",,29.94571487,-90.10931425
"(30.0058270078388, -90.0671366151985)",,30.00582701,-90.06713662
"(29.9657586385173, -90.0247769485233)",,29.96575864,-90.02477695
"(30.02236693625, -89.9763227656375)",,30.02236694,-89.97632277
"(29.970362050806, -90.1061541281447)",,29.97036205,-90.10615413
"(29.9235403190983, -90.1030323110475)",,29.92354032,-90.10303231
"(29.9642894577649, -90.1240718707175)",,29.96428946,-90.12407187
"(29.9633005665468, -90.0110736310312)",,29.96330057,-90.01107363
"(30.0263751539634, -90.0522683128834)",,30.02637515,-90.05226831
"(29.9914952740861, -90.0645653825233)",,29.99149527,-90.06456538
"(29.9340262204999, -90.0827794493423)",,29.93402622,-90.08277945
"(29.9232475130804, -90.0856386704719)",,29.92324751,-90.08563867
"(29.9460044378415, -90.1246331318391)",,29.94600444,-90.12463313
"(30.0225170205964, -89.9765819026187)",,30.02251702,-89.9765819
"(30.0310327163035, -89.9745980172506)",,30.03103272,-89.97459802
"(29.9702786035303, -90.1264075921055)",,29.9702786,-90.12640759
"(29.9776620891177, -90.0576875686718)",,29.97766209,-90.05768757
"(29.9776388597102, -90.0105383876908)",,29.97763886,-90.01053839
"(29.9757370884989, -90.0472034194403)",,29.97573709,-90.04720342
"(29.9333698790949, -90.0962239424764)",,29.93336988,-90.09622394
"(30.0263032575328, -89.952041398238)",,30.02630326,-89.9520414
"(29.9280621774143, -90.088072313284)",,29.92806218,-90.08807231
"(29.9921270354824, -90.0540900174141)",,29.99212704,-90.05409002
"(30.0416566246397, -89.9955030855717)",,30.04165662,-89.99550309
"(30.0153630326432, -90.0573120329392)",,30.01536303,-90.05731203
"(29.9754433014485, -90.1244362088327)",,29.9754433,-90.12443621
"(30.0182246063235, -90.0212547777992)",,30.01822461,-90.02125478
"(29.9490553894273, -90.1190110047494)",,29.94905539,-90.119011
"(30.0045334674543, -90.1133824069119)",,30.00453347,-90.11338241
"(30.009002113638, -90.060502128671)",,30.00900211,-90.06050213
"(29.9948577979522, -90.0453989016185)",,29.9948578,-90.0453989
"(29.9704805491038, -90.0508791563733)",,29.97048055,-90.05087916
"(29.967518902638, -90.0158589638067)",,29.9675189,-90.01585896
"(29.9813372934319, -90.1225071665982)",,29.98133729,-90.12250717
"(30.029102315725, -90.0756354835062)",,30.02910232,-90.07563548
"(29.9438322695381, -90.1062138632724)",,29.94383227,-90.10621386
"(30.0132624938689, -90.0467449139439)",,30.01326249,-90.04674491
"(29.9513310851389, -90.1030958205037)",,29.95133109,-90.10309582
"(30.017845276725, -90.0194487260481)",,30.01784528,-90.01944873
"(29.9639282145059, -90.039765480466)",,29.96392821,-90.03976548
"(30.0111419402936, -90.0516335498029)",,30.01114194,-90.05163355
"(29.9732058895453, -90.0561584584076)",,29.97320589,-90.05615846
"(29.9314392275848, -90.0894146343391)",,29.93143923,-90.08941463
"(29.9425264669206, -90.1287287506212)",,29.94252647,-90.12872875
"(30.0085191676296, -90.106330734055)",,30.00851917,-90.10633073
"(29.9901764105466, -90.0613333209002)",,29.99017641,-90.06133332
"(29.9990561390051, -90.1138448386667)",,29.99905614,-90.11384484
"(30.0226200679678, -90.0204180460327)",,30.02262007,-90.02041805
"(29.9652493789517, -90.0095802614554)",,29.96524938,-90.00958026
"(30.0001094942923, -90.0656597280387)",,30.00010949,-90.06565973
"(30.0139982519987, -90.1151621219806)",,30.01399825,-90.11516212
"(29.9614651490335, -90.1178561436107)",,29.96146515,-90.11785614
"(29.9656525120768, -90.1241197793023)",,29.96565251,-90.12411978
"(29.9779489218825, -90.0778155495192)",,29.97794892,-90.07781555
"(30.0171479577925, -89.9906645692748)",,30.01714796,-89.99066457
"(29.944334448134, -90.053311098347)",,29.94433445,-90.0533111
"(30.0393344384734, -89.9890366970806)",,30.03933444,-89.9890367
"(29.920561570904, -90.127286873708)",,29.92056157,-90.12728687
"(29.9214787753491, -90.0941109611202)",,29.92147878,-90.09411096
"(29.9231307310701, -90.0042908808911)",,29.92313073,-90.00429088
"(29.9264724958268, -90.0172460020221)",,29.9264725,-90.017246
"(29.9410657728435, -90.1002973133724)",,29.94106577,-90.10029731
"(29.9324543267801, -90.1317919524921)",,29.93245433,-90.13179195
"(30.0097434991877, -90.0807088124736)",,30.0097435,-90.08070881
"(29.9383636609775, -90.0225147861249)",,29.93836366,-90.02251479
"(29.958518062555, -90.0617654061446)",,29.95851806,-90.06176541
"(30.0141249369191, -90.1029166696001)",,30.01412494,-90.10291667
"(29.938439066845, -90.1089108621027)",,29.93843907,-90.10891086
"(29.9132354356103, -90.0118663361377)",,29.91323544,-90.01186634
"(29.918122090246, -89.9981683801359)",,29.91812209,-89.99816838
"(29.9574307456197, -90.1014816280963)",,29.95743075,-90.10148163
"(29.9681659491266, -90.0852342059345)",,29.96816595,-90.08523421
"(29.9512668391251, -90.1172769395176)",,29.95126684,-90.11727694
"(29.9970706720725, -90.1032078517997)",,29.99707067,-90.10320785
"(29.9268869174157, -90.0302548970427)",,29.92688692,-90.0302549
"(29.9188054014578, -90.1073469763394)",,29.9188054,-90.10734698
"(29.9504953433807, -90.0960081570739)",,29.95049534,-90.09600816
"(30.0420256658753, -90.0002212954493)",,30.04202567,-90.0002213
"(30.0449212816934, -89.9705467797498)",,30.04492128,-89.97054678
"(30.01565247653, -90.0626414773767)",,30.01565248,-90.06264148
"(29.9326661632285, -90.0418840431173)",,29.93266616,-90.04188404
"(29.9775927624642, -90.0621472026416)",,29.97759276,-90.0621472
"(29.9669866245332, -90.0375984726138)",,29.96698662,-90.03759847
"(29.9714807600415, -90.0905278181859)",,29.97148076,-90.09052782
"(29.9184650354884, -89.986720525173)",,29.91846504,-89.98672053
"(30.003030269226, -90.0492023956193)",,30.00303027,-90.0492024
"(30.0180221469877, -90.0191971371231)",,30.01802215,-90.01919714
"(29.9655933733557, -90.0513211533245)",,29.96559337,-90.05132115
"(30.0187533932591, -89.9852811811977)",,30.01875339,-89.98528118
"(29.9969172267083, -90.1126266294284)",,29.99691723,-90.11262663
"(29.9509022234889, -90.1292838414178)",,29.95090222,-90.12928384
"(30.0174250347442, -89.9814314224052)",,30.01742503,-89.98143142
"(29.919501780369, -90.1225451431105)",,29.91950178,-90.12254514
"(29.8959745416838, -89.9180313996253)",,29.89597454,-89.9180314
"(30.0327506713947, -90.0028814201047)",,30.03275067,-90.00288142
"(29.914881619523, -89.9904324167486)",,29.91488162,-89.99043242
"(29.9703645745556, -90.0680425133689)",,29.97036457,-90.06804251
"(29.9739834203906, -90.0594375270116)",,29.97398342,-90.05943753
"(29.899244718711, -89.9977570768055)",,29.89924472,-89.99775708
"(29.9821086142295, -90.0981861170562)",,29.98210861,-90.09818612
"(29.9675840142567, -90.0370498249836)",,29.96758401,-90.03704982
"(29.9535219425425, -90.1325434364633)",,29.95352194,-90.13254344
"(29.9207214265621, -89.9908189766573)",,29.92072143,-89.99081898
"(29.9692741612377, -90.1173689889843)",,29.96927416,-90.11736899
"(29.9744499290263, -90.0007493985242)",,29.97444993,-90.0007494
"(30.0637477694929, -89.952933655905)",,30.06374777,-89.95293366
"(29.9658255797475, -90.0619279227011)",,29.96582558,-90.06192792
"(29.9161839059361, -89.9808826342869)",,29.91618391,-89.98088263
"(29.9164277453133, -90.1075638096905)",,29.91642775,-90.10756381
"(29.9322932734279, -90.103913586796)",,29.93229327,-90.10391359
"(29.9207044799843, -89.9903871408176)",,29.92070448,-89.99038714
"(29.9741199879723, -90.1177095126838)",,29.97411999,-90.11770951
"(30.01327147231, -90.0642697888612)",,30.01327147,-90.06426979
"(30.0156492805098, -90.0004580180525)",,30.01564928,-90.00045802
"(30.0262017756185, -89.9542117423803)",,30.02620178,-89.95421174
"(29.9492606288091, -90.1116065043152)",,29.94926063,-90.1116065
"(29.9562415848602, -90.1035919014073)",,29.95624158,-90.1035919
"(29.9152569983702, -89.9911464819909)",,29.915257,-89.99114648
"(30.0094848754315, -90.1198519277424)",,30.00948488,-90.11985193
"(29.9207972735136, -90.0815299455633)",,29.92079727,-90.08152995
"(29.9364553896295, -90.133822613822)",,29.93645539,-90.13382261
"(30.0027133454273, -90.1052055055933)",,30.00271335,-90.10520551
"(29.9892892740696, -90.1033936744583)",,29.98928927,-90.10339367
"(29.983900676547, -90.0852816921118)",,29.98390068,-90.08528169
"(29.9234983383783, -90.0052574120572)",,29.92349834,-90.00525741
"(30.0233372673649, -90.074369467582)",,30.02333727,-90.07436947
"(29.9472836773663, -90.1159382128684)",,29.94728368,-90.11593821
"(29.9319333355034, -90.1078157114408)",,29.93193334,-90.10781571
"(29.9148981763926, -89.9789580880713)",,29.91489818,-89.97895809
"(29.9773966515918, -90.0622572067102)",,29.97739665,-90.06225721
"(29.947756757807, -90.1239546036486)",,29.94775676,-90.1239546
"(30.0385495400153, -89.9271219041272)",,30.03854954,-89.9271219
"(29.9263255726964, -90.0844775293576)",,29.92632557,-90.08447753
"(30.0024937401826, -90.1093875399866)",,30.00249374,-90.10938754
"(29.9528848587348, -90.1205224587389)",,29.95288486,-90.12052246
"(29.975672245919, -90.0460562707014)",,29.97567225,-90.04605627
"(29.9558434919322, -90.0649977356107)",,29.95584349,-90.06499774
"(29.9006597764567, -90.0009748607271)",,29.90065978,-90.00097486
"(29.9765913496513, -90.1014332821761)",,29.97659135,-90.10143328
"(29.9660559331521, -90.0525756773075)",,29.96605593,-90.05257568
"(29.9357543137797, -90.1299644385557)",,29.93575431,-90.12996444
"(29.9907952278708, -90.0344063377993)",,29.99079523,-90.03440634
"(29.9672614356481, -90.1262663256998)",,29.96726144,-90.12626633
"(30.0443814637359, -89.9810321186671)",,30.04438146,-89.98103212
"(29.9760420206981, -90.0668513847322)",,29.97604202,-90.06685138
"(29.9598868475645, -90.0928042398995)",,29.95988685,-90.09280424
"(29.9401137066005, -90.0136595370419)",,29.94011371,-90.01365954
"(29.9175270697115, -90.1111335629977)",,29.91752707,-90.11113356
"(29.9548135693614, -90.1249674517913)",,29.95481357,-90.12496745
"(29.971406753738, -90.0303868993863)",,29.97140675,-90.0303869
"(30.0003739166771, -90.1214151959856)",,30.00037392,-90.1214152
"(29.9705599903817, -90.0571233074562)",,29.97055999,-90.05712331
"(30.0100970399099, -90.0575166019004)",,30.01009704,-90.0575166
"(29.9431236491273, -90.1254519255311)",,29.94312365,-90.12545193
"(29.9163333659622, -89.9998529860289)",,29.91633337,-89.99985299
"(29.9419220927675, -90.1033150229129)",,29.94192209,-90.10331502
"(29.9176835235613, -90.0232260159047)",,29.91768352,-90.02322602
"(29.9588345261665, -90.1122587598217)",,29.95883453,-90.11225876
"(29.9376767361765, -90.1102233201608)",,29.93767674,-90.11022332
"(29.9773403927517, -90.0807333431177)",,29.97734039,-90.08073334
"(29.9667247169183, -90.0376770554495)",,29.96672472,-90.03767706
"(30.0138753893089, -90.0581318913797)",,30.01387539,-90.05813189
"(30.0029733375328, -90.111592008003)",,30.00297334,-90.11159201
"(29.9878650225146, -90.055023055945)",,29.98786502,-90.05502306
"(29.9487955559394, -90.073353324288)",,29.94879556,-90.07335332
"(29.95963267012, -90.0877684386745)",,29.95963267,-90.08776844
"(29.9439003910999, -90.1240307781766)",,29.94390039,-90.12403078
"(29.9505421218135, -90.1192508690094)",,29.95054212,-90.11925087
"(29.9202530287155, -90.1159572627105)",,29.92025303,-90.11595726
"(29.9521127225665, -90.1342103272855)",,29.95211272,-90.13421033
"(30.0067858490044, -90.0645225131712)",,30.00678585,-90.06452251
"(30.0140581224628, -90.1070958365305)",,30.01405812,-90.10709584
"(30.0380892571483, -89.9220773850502)",,30.03808926,-89.92207739
"(29.9862121718209, -90.0642704577931)",,29.98621217,-90.06427046
"(30.0077167671021, -90.11334810892)",,30.00771677,-90.11334811
